animals celebrate season pumpkin fun louisville zoo louisville ky whas week louisville zoo wrapped worlds largest halloween party animals chance celebrate season pumpkin smash gave animals chance play pumpkins halloween enrichment zoo officials say animal enrichment important part animal husbandry promotes expression natural behavior also helps zoo work toward conservation efforts	0
best dry rubs seasoning mixes perfect grilled meals guests will licking chops	1
meltdown nancy pelosi teases donald trump posts picture confrontational white house meeting tense day capitol hill lawmakers white house house speaker nancy pelosi found way little fun	0
celebrities didnt know classmates kids kill see yearbook pictures	1
wild west castle sale gold mine take look around amazing hard luck castle nevada market even comes gold mine	0
appeal affordable housing big flower market redevelopment denied ahfs appeal took issue amount affordable housing provided skid rowadjacent redevelopment	0
gen z plans avoid student loans gen z taking costeffective paths higher education	0
almost million illegal marijuana plants seized california three years californians decided legalize license marijuana farms law enforcement raids year seized nearly million pot plants illicit grows state jump last year highlighting black market remains persistent problem justconcluded growing season saw states main enforcement program conduct raids illegal grow sites throughout	1
president trump visit pittsburgh speak marcellus shale coalition president trump will pittsburgh next week speak marcellus shale coalition	1
r kelly set face off alleged sexual assault victim court singer remains locked	1
fort worth police violence answer residents say fort worth atatiana jefferson jackie craig black woman called police report white neighbor grabbed son found pinned ground officer responded	1
possibility new grocery stores opening east greensboro greensboro nc far drive pick weekly groceries people greensboro stores just road homes others drive miles get weeks construction lots anticipation trader joes battleground avenue preparing open doors greensboro excited us store	1
wonky government math ruin retirement savings math ruin retirement	1
suzuki introduces new colors gsxs line two metallic options	1
report emmanuel sanders traded eagles expected wide receiver market philly trade wr deadline second year row	0
moms viral post ghost baby found monitor perfectly logical explanation mom says seeing couldnt help think ghost bed lo freaked barely slept turns perfectly logical explanation specter	0
mit engineers devise new way remove carbon dioxide air works like hightech catalytic converter game changer clean air	0
residents call safety upgrades along memorial boulevard newport newport longtime eustis avenue resident recalled fatality memorial boulevard july victim yearold thomas lalli middletown friend dangerous claire oakley said recent phone conversation daily news traffic jams areas low visibility speeding distracted drivers memorial boulevard police stepped tom lalli	0
new vapingrelated illnesses reported massachusetts cases vapingrelated illnesses continue rise massachusetts public health officials reported new cases vapingassociated pulmonary injury cdc week according new report department public health total cases confirmed probable reported us	1
hurricane dorian palm beach spared residents reached help bahamas hurricane dorian one point forecast slam directly palm beach turned noshow skirted floridas coast pummeling northern bahamas sept shockingly powerful category winds got lucky palm beach resident leslie slatkin said couple days later watching bahamas just heartbreaking mandatory	1
letter greenville must put brakes fullspeedahead growth letter editor writer sees unbridled growth putting greenville wrong path	1
isis leader abu bakr albaghdadi killed us raid witnesses say us forces attacked abu bakr albaghdadi around pm local time safehouse outskirts small syrian town baghdadi founded isis run years chased special operations dogs died tunnel detonated suicide vest	0
win weeknights crazydelicious instant pot recipes turn menu planning pressure off	0
janet jackson says son eissa incredibly musical copies uncle michaels moves yearold single mom also talks not nanny son	0
experience economy will worth billion millennials turning reallife experiences way escape social feeds inboxes projected rate billion	0
man wanted two states arrested maine hotel bangor police arrested colorado man wanted two states police said received information michael tegge staying hotel bass park boulevard said wanted florida nebraska charges related sex offender registry laws police said asked see hotels occupancy records denied even though hotel staff required law comply request refusing comply hotel	1
election day mecklenburg county need know tuesday election day voters across carolinas preparing million people live mecklenburg county election officials say fewer people took part early voting year voting locations mecklenburg county will open pm tuesday voters line pm will still able cast ballot photo id not required voters need make sure	1
millennials get wrong social security issues unite millennials like future social security	0
genius ways use leftover halloween candy got bunch leftover halloween candy good need tasty sweet dessert recipes cocktails cookies	1
best airports us readers choice awards proving worlds best traveled readers	0
plane makes emergency landing gsp airport officials say american airlines plane made emergency landing greenvillespartanburg international airport monday night according tiffany cherry communications specialist gsp flight took off omaha nebraska just pm bound charlotte north carolina cherry said sign newsletters according cherry pilots contacted control tower gsp experiencing issues asked make emergency	0
aoc officially endorse bernie sanders huge queens campaign rally new york winsap rep alexandria ocasiocortez endorsing sen bernie sanders democratic presidential nomination queens saturday two leftleaning democrats making endorsement official queensbridge park long island city saturday afternoon bernies back rally ever time millions people come together build mass movement justice now time join us	1
dallas family counting blessings tornado hit home dallas tornado ripped trees roots snapped power poles also left families cherishing moments	0
pge restores power customers windy conditions subside pacific gas electric co begun restoring power thursday customers whose power shut off wednesday afternoon utility said around pm thursday pge crews restored power customers people affected shutoffs pge began shutting off power parts counties wednesday afternoon early thursday morning restoration progress	0
weight loss myths pack pounds healthy foods actually ruining diet	0
kona poke expanding sanford restaurant hawaiian poke bowl restaurant kona poke opening sanford restaurant less year opening lake mary squarefoot restaurant wp ball blvd sanford expected open late november bowls made sushigrade fish wide variety toppings according press release kona poke stores planned central florida restaurants website lists stores coming soon lake nona	1
patients back hospital evali vaping illness relapses authorities issued new clinical guidance now referring illness ecigarette vaping product use associated lung injury evali	1
red dead redemption pc looks beautiful k fps trailer showcases fps action can pc run	1
friends costume designer tiverton debra mcguire looks back years later tiverton friends ended years ago tiverton costume designer debra mcguire never stopped celebration th anniversary friends ralph lauren target launched friendsinspired collections woman worked years creating original designs wasnt acknowledged either collection think say something	0
means ridges nails dont make prettiest manicures something cosmetic problem	1
former us senator kay hagan dead former us sen kay hagan onetime capitol hill intern went become north carolinas first democratic female senator died monday greensboro home	0
hearts nancy ann wilson soar fiserv forum joan jett struggles ann nancy wilson falling reunited heart came milwaukee saturday joan jett lucie silvas opening	0
high schools tiktok catching feelings unlike social media networks tiktok winning educators	0
greeting card scam targeting women fake gift cards jenny b letters showing homes across us congratulating women pregnancies problem women not expecting baby	1
thai cave boys soccer coach trapped days now reopened tourist attraction visitors can now get sense environment daring threeday rescue mission extract thai soccer team took place	1
will muschamp not feel ryan hilinski knee injury severe gamecocks got big win georgia despite losing hilinski third quarter	1
constitutional amendments texas ballot voters statewide will consider ten constitutional amendments cover topics like income tax police ks flood protection	0
exercised onesie week never felt free fact may never go back	1
soundtracks just awesome better movies great even good soundtrack can make worst movie little tolerable also times soundtrack can stand toetotoe greatness film	1
ucf presidential search committee include prominent alumni students faculty orange county school superintendent barbara jenkins along head prominent local foundation wellheeled donor among people will help pick ucfs next president board trustees wednesday approved list people serve committee will narrow field applicants handful finalists trustees will make final selection addition jenkins list includes david	0
guy lost pounds gained rockhard six pack pizza chinese takeout mcdonalds ice cream name isnt good enjoy eating large quantities says chris anderson	1
tampa bay buccaneers xfactor dt vita vea pressure middle will one key defeating seattle seahawks	0
jessica simpsons personal trainer reveals dropped pounds trainertothestars harley pasternak reveals diet changes lowintensity workouts methods jessica simpson used achieve weightloss goal	0
beauty evolution selena gomez proof style superstar day one	1
